var,date_start,date_end,psi,taub
loan__137_amount_sum_15d,2019-03-04,2019-03-11,0.0009048315663255647,0.9555555555555554
loan__135_strong_orgcnt_7d,2019-03-04,2019-03-11,2.0499607572704202e-05,1.0
loan__135_strong_orgcnt_15d,2019-03-04,2019-03-11,6.555383772060388e-05,1.0
loan__135_strong_cnt_7d,2019-03-04,2019-03-11,2.5845056038372118e-05,1.0
loan__135_strong_cnt_15d,2019-03-04,2019-03-11,7.772514440656126e-05,1.0
loan__135_strong_amount_sum_7d,2019-03-04,2019-03-11,0.00017287029454772152,0.6444444444444444
loan__135_strong_amount_sum_15d,2019-03-04,2019-03-11,0.0001404268458220142,0.6888888888888888
loan__135_strong_amount_min_7d,2019-03-04,2019-03-11,0.00028919646088644194,0.6888888888888888
loan__135_strong_amount_min_15d,2019-03-04,2019-03-11,0.0002809392664471753,0.6888888888888888
loan__135_strong_amount_max_7d,2019-03-04,2019-03-11,0.0001711392508818233,0.6444444444444444
loan__135_strong_amount_max_15d,2019-03-04,2019-03-11,0.00014760149970083803,0.6444444444444444
loan__135_strong_amount_cnt_7d,2019-03-04,2019-03-11,2.4347512128896693e-05,0.9885710532241612
loan__135_strong_amount_cnt_15d,2019-03-04,2019-03-11,6.422482998895472e-05,1.0
loan__135_stages_orgcnt_7d,2019-03-04,2019-03-11,8.753846240591823e-05,1.0
loan__135_stages_orgcnt_15d,2019-03-04,2019-03-11,0.00040898456271874236,0.9473309334313418
loan__135_stages_cnt_7d,2019-03-04,2019-03-11,0.0005131019925887566,1.0
loan__135_stages_cnt_15d,2019-03-04,2019-03-11,0.0013857705405768944,1.0
loan__135_stages_amount_sum_7d,2019-03-04,2019-03-11,4.1827738845502044e-05,0.911111111111111
loan__135_stages_amount_sum_15d,2019-03-04,2019-03-11,0.00023469759842115607,0.911111111111111
loan__135_stages_amount_min_7d,2019-03-04,2019-03-11,1.0961925706862158e-05,0.9555555555555554
loan__135_stages_amount_min_15d,2019-03-04,2019-03-11,0.00018056823088183506,0.9999999999999999
loan__135_stages_amount_max_7d,2019-03-04,2019-03-11,1.76153098386522e-05,0.9999999999999999
loan__135_stages_amount_max_15d,2019-03-04,2019-03-11,0.0001919406997282285,0.8222222222222221
loan__135_stages_amount_cnt_7d,2019-03-04,2019-03-11,8.157174354239945e-05,0.9770084209183945
loan__135_stages_amount_cnt_15d,2019-03-04,2019-03-11,0.0003458127649915733,1.0
loan__135_petty_orgcnt_7d,2019-03-04,2019-03-11,5.3742139553662925e-05,0.9523809523809522
loan__135_petty_orgcnt_15d,2019-03-04,2019-03-11,0.0008853531839510379,0.9999999999999999
loan__135_petty_cnt_7d,2019-03-04,2019-03-11,0.00021491238185655738,0.9555555555555554
loan__135_petty_cnt_15d,2019-03-04,2019-03-11,0.0015580795743845616,0.9555555555555554
loan__135_petty_amount_sum_7d,2019-03-04,2019-03-11,0.00014411543840484197,0.9555555555555554
loan__135_petty_amount_sum_15d,2019-03-04,2019-03-11,0.0010287491029102546,0.8666666666666666
loan__135_petty_amount_min_7d,2019-03-04,2019-03-11,9.310576664572197e-05,0.9555555555555554
loan__135_petty_amount_min_15d,2019-03-04,2019-03-11,0.0009350949553082706,0.9555555555555554
loan__135_petty_amount_max_7d,2019-03-04,2019-03-11,9.208280982921583e-05,0.8666666666666666
loan__135_petty_amount_max_15d,2019-03-04,2019-03-11,0.0009175317618412514,0.8666666666666666
loan__135_petty_amount_cnt_7d,2019-03-04,2019-03-11,0.0001661579512178432,0.8666666666666666
loan__135_petty_amount_cnt_15d,2019-03-04,2019-03-11,0.00123833600132911,0.9555555555555554
loan__135_orgcnt_7d,2019-03-04,2019-03-11,0.00020063147945142428,1.0
loan__135_orgcnt_15d,2019-03-04,2019-03-11,0.001160832174309563,1.0
loan__135_little_orgcnt_7d,2019-03-04,2019-03-11,0.00020065673431279415,0.9258200997725515
loan__135_little_orgcnt_15d,2019-03-04,2019-03-11,0.00046156641219258747,0.9258200997725515
loan__135_little_cnt_7d,2019-03-04,2019-03-11,0.0002048815342822303,1.0
loan__135_little_cnt_15d,2019-03-04,2019-03-11,0.00047297743211232153,0.9304842103984708
loan__135_little_amount_sum_7d,2019-03-04,2019-03-11,0.00020519409558814448,0.7333333333333333
loan__135_little_amount_sum_15d,2019-03-04,2019-03-11,0.0004232309413187775,0.7777777777777777
loan__135_little_amount_min_7d,2019-03-04,2019-03-11,0.00020809697260670287,0.8666666666666666
loan__135_little_amount_min_15d,2019-03-04,2019-03-11,0.00042860156025770955,0.9555555555555554
loan__135_little_amount_max_7d,2019-03-04,2019-03-11,0.00020400068136803163,0.9555555555555554
loan__135_little_amount_max_15d,2019-03-04,2019-03-11,0.0004249639172181771,0.911111111111111
loan__135_little_amount_cnt_7d,2019-03-04,2019-03-11,0.0001890902382150776,1.0
loan__135_little_amount_cnt_15d,2019-03-04,2019-03-11,0.00042045606404578586,1.0
loan__135_finance_orgcnt_7d,2019-03-04,2019-03-11,0.00011342078853376534,1.0
loan__135_finance_orgcnt_15d,2019-03-04,2019-03-11,0.00017163329188561532,1.0
loan__135_finance_cnt_7d,2019-03-04,2019-03-11,0.0002576020863628243,0.9888264649460884
loan__135_finance_cnt_15d,2019-03-04,2019-03-11,0.0004318225951477966,1.0
loan__135_finance_amount_sum_7d,2019-03-04,2019-03-11,0.0003416137222689558,0.7333333333333333
loan__135_finance_amount_sum_15d,2019-03-04,2019-03-11,0.00010162064280631498,0.8222222222222221
loan__135_finance_amount_min_7d,2019-03-04,2019-03-11,0.00041297430773919955,0.7333333333333333
loan__135_finance_amount_min_15d,2019-03-04,2019-03-11,0.00015429695403483993,0.7333333333333333
loan__135_finance_amount_max_7d,2019-03-04,2019-03-11,0.0003893628834535331,0.6
loan__135_finance_amount_max_15d,2019-03-04,2019-03-11,0.00013343684482001805,0.8222222222222221
loan__135_finance_amount_cnt_7d,2019-03-04,2019-03-11,0.00026789994814450235,0.9770084209183945
loan__135_finance_amount_cnt_15d,2019-03-04,2019-03-11,0.0001848079287891146,0.9888264649460884
loan__135_cnt_7d,2019-03-04,2019-03-11,0.0006004284747584191,0.9555555555555554
loan__135_cnt_15d,2019-03-04,2019-03-11,0.0022535048502231197,0.911111111111111
loan__135_amount_sum_7d,2019-03-04,2019-03-11,0.00014213104769190832,0.9555555555555554
loan__135_amount_sum_15d,2019-03-04,2019-03-11,0.0011501554310041733,0.9555555555555554
loan__135_amount_min_7d,2019-03-04,2019-03-11,0.00010262779797930227,0.911111111111111
loan__135_amount_min_15d,2019-03-04,2019-03-11,0.0010597529669901641,0.9999999999999999
loan__135_amount_max_7d,2019-03-04,2019-03-11,9.32262387238517e-05,0.911111111111111
loan__135_amount_max_15d,2019-03-04,2019-03-11,0.0009967700493010033,0.9555555555555554
