var,0,1,2,3,4,5,6,7,8,9,dt
dogl_wwwpfcww_om3,79595877,295573,101,0,0,0,0,0,0,0,2020-04-01
cc1l_wwwofcww_m3,79862278,21664,4373,1602,1510,99,11,13,1,0,2020-04-01
dogl_wwwwwwww_om2,70484129,8949122,428528,29759,13,0,0,0,0,0,2020-04-01
dogl_wwwpdlww_om4,79533156,357985,409,1,0,0,0,0,0,0,2020-04-01
dogl_wwwpdlww_om5,79828608,62857,82,4,0,0,0,0,0,0,2020-04-01
dogl_wwwlbkww_om3,71971896,7914346,5305,4,0,0,0,0,0,0,2020-04-01
cc1l_wwwlncww_m1,77910880,1404646,304501,116855,81842,72814,0,13,0,0,2020-04-01
cc1l_wwwlbkww_m3,54943216,11430760,5395015,2336327,1629370,921713,1639004,1596114,32,0,2020-04-01
mlal_wwwwwwww_m6,0,49072662,2711125,5044807,4117484,4508763,4241142,3397729,3432440,3365399,2020-04-01
dotl_wwwwwwww_om3,69234603,10292979,363885,84,0,0,0,0,0,0,2020-04-01
cc1l_wwwpfcww_m6,69101932,8972571,1122441,417499,277105,3,0,0,0,0,2020-04-01
mlal_wwwwwwww_m3,32967261,23801999,5532538,3234577,3120754,2444664,2771270,1067753,2169884,2780851,2020-04-01
cc1l_wwwcfcww_m6,77804136,1723386,310265,30403,23352,9,0,0,0,0,2020-04-01
dogl_wwwwwwww_om5,62217214,16819929,794269,60138,1,0,0,0,0,0,2020-04-01
cc1l_wwwpfcww_m1,79770347,101809,10785,8132,337,92,46,2,1,0,2020-04-01
cc1l_wwwccbww_m1,78517241,1227379,112946,16275,17562,122,12,13,1,0,2020-04-01
llal_wwwwwwww_m1,60508864,11471891,825774,653587,2058425,1294645,1032117,498440,1547808,0,2020-04-01
dogl_wwwccbww_om6,79605770,285356,423,2,0,0,0,0,0,0,2020-04-01
dogl_wwwlncww_om3,78835027,1032709,23813,2,0,0,0,0,0,0,2020-04-01
dogl_wwwlncww_om4,79023893,850938,16718,2,0,0,0,0,0,0,2020-04-01
dogl_wwwlncww_om6,78683236,1174751,33562,2,0,0,0,0,0,0,2020-04-01
dogl_wwwlbkww_om2,75511949,4376696,2904,2,0,0,0,0,0,0,2020-04-01
cc1l_wwwwwwww_m1,60508864,12232707,3908139,1264431,789789,627744,559846,23,8,0,2020-04-01
cc1l_wwwlbkww_m1,69997525,5330470,2475866,740240,552978,418867,375501,97,7,0,2020-04-01
cc1l_wwwcfcww_m1,79179534,667922,37753,6306,33,0,2,1,0,0,2020-04-01
