var,0,1,2,3,4,5,6,7,8,9,dt
yi_bao__15_cnt_1m,2251782219,0,0,0,0,0,0,0,0,0,2020-03-01
takeoutfood__508_amount_sum_1m,2249558920,662,238414,1345349,147011,34973,48446,408444,0,0,2020-03-01
taxi__41_amount_sum_1m,2248661499,94,1354193,1053111,692811,1246,542,4944,12137,1642,2020-03-01
other_budget__42_jdpay_amount_sum_1m,2235716651,9247333,3365116,854904,1115079,837147,390845,255144,0,0,2020-03-01
yys__16_amount_sum_1m,2188151877,12060021,10642948,15806397,4736959,6399423,7165057,4131138,2688399,0,2020-03-01
renting__7_amount_sum_1m,2251777637,986,104,177,144,235,165,347,517,1907,2020-03-01
other_budget__42_orgcnt_3m,1507414032,322553447,197651992,129014942,49321273,36015207,9690695,120631,0,0,2020-03-01
renting__6_amount_cnt_3m,2251477919,231412,49609,11692,3102,2891,2376,3218,0,0,2020-03-01
train__6_amount_cnt_1m,2251361492,338699,56312,13521,11132,1063,0,0,0,0,2020-03-01
renting__151_cnt_3m,2248391789,1566464,403793,385646,419712,121871,94721,168898,117031,112294,2020-03-01
yys__20_amount_sum_1m,1325193332,184961868,202522543,173654014,72472545,65674599,102500185,65469898,59333235,0,2020-03-01
other_budget__42_wechatpay_amount_sum_1m,2229346418,1155065,1199757,2054049,1455113,1887865,4473215,5798125,4412612,0,2020-03-01
room__508_cnt_1m,2245071310,5578006,936596,109331,83724,3252,0,0,0,0,2020-03-01
yys__20_amount_cnt_6m,977422036,105765824,95364342,229283077,478078467,120570079,35061036,92207829,67327406,50702123,2020-03-01
room__12_cnt_1m,2245055134,6170135,263980,76321,45861,45089,118438,7261,0,0,2020-03-01
other_budget__42_orgcnt_1m,1828249240,367040267,49607142,5729747,1155065,758,0,0,0,0,2020-03-01
train__7_amount_sum_6m,2245408512,727377,578472,992449,601522,604788,1143675,914266,811158,0,2020-03-01
room__508_amount_sum_1m,2249931316,427242,137621,184021,140945,142025,318770,320448,179831,0,2020-03-01
takeoutfood__6_cnt_1m,2217527966,30356669,2010080,596159,761375,352887,177017,66,0,0,2020-03-01
