var,0,1,2,3,4,5,6,7,8,9,dt
soto_lbkww_m6,36119888,8499735,703402,759926,700281,700901,703220,657592,563704,499478,2020-02-01
soto_pdlm5_m6,49056960,513247,19212,45036,38214,34616,47038,43851,47541,62412,2020-02-01
snio_mlcww_m1,49507743,347290,24041,8952,3957,16142,2,0,0,0,2020-02-01
soto_ccbm6_m3,49879932,16671,1262,1487,1148,1474,1627,1403,1924,1199,2020-02-01
snio_lbkww_m3,43593352,2708231,866928,557849,147565,306778,821881,133832,522293,249418,2020-02-01
snio_cfcww_m3,48653591,708104,271023,101910,24185,54782,91460,3068,4,0,2020-02-01
snio_pdlww_m6,48744004,524186,208312,113733,75715,36606,56273,148854,444,0,2020-02-01
soto_mlcm6_m3,49880376,18008,3247,1632,1630,1588,506,600,278,262,2020-02-01
cc1o_ccbm5_m1,49794332,113651,142,2,0,0,0,0,0,0,2020-02-01
soto_pfcww_m3,47841400,1262970,235086,136648,95228,78177,86719,91615,80284,0,2020-02-01
cc1o_lncm7_m6,49517427,342530,43227,4880,63,0,0,0,0,0,2020-02-01
snio_ofcww_m6,48970975,679832,26834,18586,27054,10227,27456,125732,12544,8887,2020-02-01
soto_cfcm7_m3,49901439,5522,2,12,263,689,148,45,7,0,2020-02-01
soto_ofcm7_m6,49876898,16202,2590,1788,2387,2846,440,664,1924,2388,2020-02-01
cc1o_pfcm5_m1,49756556,151209,361,1,0,0,0,0,0,0,2020-02-01
snio_pfcww_m1,49681086,150909,26054,23388,1763,24541,181,205,0,0,2020-02-01
cc1o_lbkm8_m3,49622760,276397,8907,63,0,0,0,0,0,0,2020-02-01
cc1o_ccbm6_m3,49879932,22812,4170,1209,4,0,0,0,0,0,2020-02-01
moyo_cfcww_m1,49326797,504333,13064,32325,24009,4055,3,45,137,3359,2020-02-01
snio_cfcww_m1,49326797,537265,39880,637,16,36,137,3356,3,0,2020-02-01
soto_mlcm8_m6,49898742,5032,412,352,771,852,681,489,415,381,2020-02-01
soto_cfcm5_m1,49360276,229642,60248,59473,28077,30985,27742,32034,34264,45386,2020-02-01
soto_lncm6_m1,49754940,98859,3298,9529,8916,6868,9785,6810,5035,4087,2020-02-01
soto_mlcm7_m1,49897127,2,5383,1686,2183,1700,44,2,0,0,2020-02-01
soto_pdlm8_m3,49855026,51152,6,8,575,1328,17,4,11,0,2020-02-01
soto_ccbm8_m6,49905285,1710,43,42,128,75,227,79,371,167,2020-02-01
soto_ofcm6_m3,49903017,1444,464,378,608,734,436,351,426,269,2020-02-01
soto_cfcm7_m6,49784741,118758,2,35,1894,2189,348,141,19,0,2020-02-01
moyo_lbkww_m1,45583185,1734952,205945,145581,163758,214469,278010,163359,788382,630486,2020-02-01
soto_ofcww_m3,47466005,1677754,59199,103368,136698,158155,138133,97217,71562,36,2020-02-01
soto_pfcww_m1,48761744,764397,113203,45541,52416,50085,38881,37981,43863,16,2020-02-01
soto_pfcm5_m3,49621606,144430,15702,13897,18277,19123,18875,19981,18613,17623,2020-02-01
snio_pdlww_m3,49227892,331190,115786,50586,48691,16105,91292,26484,101,0,2020-02-01
cc1o_pfcm5_m3,49621606,204625,59451,22098,246,101,0,0,0,0,2020-02-01
cc1o_lbkm5_m1,47701887,2202406,3813,20,1,0,0,0,0,0,2020-02-01
snio_ccbww_m1,49768726,113556,14835,4833,6176,1,0,0,0,0,2020-02-01
soto_ofcm7_m1,49899933,4953,214,231,464,391,143,122,221,1455,2020-02-01
soto_pdlm7_m6,49838006,64401,1615,2534,1355,215,1,0,0,0,2020-02-01
cc1o_lncm6_m1,49754940,143525,9615,43,4,0,0,0,0,0,2020-02-01
cc1o_lbkm7_m3,49350484,525840,31793,10,0,0,0,0,0,0,2020-02-01
cc1o_cfcm5_m6,48173523,1119928,368355,143018,65984,37084,235,0,0,0,2020-02-01
cc1o_ofcm8_m6,49860981,46226,920,0,0,0,0,0,0,0,2020-02-01
cc1o_cfcm8_m3,49902656,5417,54,0,0,0,0,0,0,0,2020-02-01
soto_mlcm5_m1,49559037,82581,9358,15626,19024,16417,21182,53658,58485,72759,2020-02-01
moyo_ccbww_m1,49768726,68843,22359,10241,27030,4778,6150,0,0,0,2020-02-01
soto_ccbm7_m3,49900494,5072,213,666,210,278,487,123,335,249,2020-02-01
